Timestep, S, V, S+V, I+VI, R, I, VI
125, 164912, 29904, 199947, 53, 5131, 53, 0
126, 164493, 30303, 199950, 50, 5154, 49, 1
127, 164078, 30703, 199951, 49, 5170, 48, 1
128, 163663, 31102, 199949, 51, 5184, 49, 2
129, 163254, 31502, 199960, 40, 5204, 39, 1
130, 162839, 31902, 199960, 40, 5219, 39, 1
131, 162426, 32302, 199963, 37, 5235, 37, 0
132, 162010, 32702, 199956, 44, 5244, 44, 0
133, 161601, 33102, 199962, 38, 5259, 38, 0
134, 161191, 33500, 199963, 37, 5272, 35, 2
135, 160783, 33898, 199969, 31, 5288, 27, 4
136, 160377, 34298, 199972, 28, 5297, 24, 4
137, 159968, 34697, 199974, 26, 5309, 23, 3
138, 159561, 35097, 199977, 23, 5319, 22, 1
139, 159156, 35497, 199978, 22, 5325, 21, 1
140, 158748, 35897, 199980, 20, 5335, 20, 0
141, 158343, 36297, 199982, 18, 5342, 18, 0
142, 157940, 36697, 199984, 16, 5347, 16, 0
143, 157531, 37097, 199983, 17, 5355, 17, 0
144, 157127, 37495, 199982, 18, 5360, 16, 2
145, 156725, 37895, 199983, 17, 5363, 15, 2
146, 156318, 38294, 199984, 16, 5372, 13, 3
147, 155915, 38694, 199987, 13, 5378, 12, 1
148, 155510, 39094, 199984, 16, 5380, 15, 1
149, 155106, 39492, 199986, 14, 5388, 12, 2
150, 154699, 39892, 199982, 18, 5391, 16, 2
151, 154295, 40292, 199983, 17, 5396, 15, 2
152, 153892, 40691, 199985, 15, 5402, 14, 1
153, 153491, 41091, 199991, 9, 5409, 8, 1
154, 153091, 41491, 199995, 5, 5413, 4, 1
155, 152690, 41891, 199998, 2, 5417, 2, 0
156, 152290, 42291, 199999, 1, 5418, 1, 0
157, 151890, 42691, 199999, 1, 5418, 1, 0
158, 151490, 43091, 200000, 0, 5419, 0, 0
159, 151090, 43491, 200000, 0, 5419, 0, 0
160, 150690, 43891, 200000, 0, 5419, 0, 0
161, 150290, 44291, 200000, 0, 5419, 0, 0
162, 149890, 44691, 200000, 0, 5419, 0, 0
163, 149490, 45091, 200000, 0, 5419, 0, 0
164, 149090, 45491, 200000, 0, 5419, 0, 0
165, 148690, 45891, 200000, 0, 5419, 0, 0
166, 148290, 46291, 200000, 0, 5419, 0, 0
167, 147890, 46691, 200000, 0, 5419, 0, 0
168, 147490, 47091, 200000, 0, 5419, 0, 0
169, 147090, 47491, 200000, 0, 5419, 0, 0
170, 146690, 47891, 200000, 0, 5419, 0, 0
171, 146290, 48291, 200000, 0, 5419, 0, 0
172, 145890, 48691, 200000, 0, 5419, 0, 0
173, 145490, 49091, 200000, 0, 5419, 0, 0
174, 145090, 49491, 200000, 0, 5419, 0, 0
175, 144690, 49891, 200000, 0, 5419, 0, 0
176, 144290, 50291, 200000, 0, 5419, 0, 0
177, 143890, 50691, 200000, 0, 5419, 0, 0
178, 143490, 51091, 200000, 0, 5419, 0, 0
179, 143090, 51491, 200000, 0, 5419, 0, 0
180, 142690, 51891, 200000, 0, 5419, 0, 0
181, 142290, 52291, 200000, 0, 5419, 0, 0
182, 141890, 52691, 200000, 0, 5419, 0, 0
183, 141490, 53091, 200000, 0, 5419, 0, 0
184, 141090, 53491, 200000, 0, 5419, 0, 0
185, 140690, 53891, 200000, 0, 5419, 0, 0
186, 140290, 54291, 200000, 0, 5419, 0, 0
187, 139890, 54691, 200000, 0, 5419, 0, 0
188, 139490, 55091, 200000, 0, 5419, 0, 0
189, 139090, 55491, 200000, 0, 5419, 0, 0
190, 138690, 55891, 200000, 0, 5419, 0, 0
191, 138290, 56291, 200000, 0, 5419, 0, 0
192, 137890, 56691, 200000, 0, 5419, 0, 0
193, 137490, 57091, 200000, 0, 5419, 0, 0
194, 137090, 57491, 200000, 0, 5419, 0, 0
195, 136690, 57891, 200000, 0, 5419, 0, 0
196, 136290, 58291, 200000, 0, 5419, 0, 0
197, 135890, 58691, 200000, 0, 5419, 0, 0
198, 135490, 59091, 200000, 0, 5419, 0, 0
199, 135090, 59491, 200000, 0, 5419, 0, 0
200, 134690, 59891, 200000, 0, 5419, 0, 0
201, 134290, 60291, 200000, 0, 5419, 0, 0
202, 133890, 60691, 200000, 0, 5419, 0, 0
203, 133490, 61091, 200000, 0, 5419, 0, 0
204, 133090, 61491, 200000, 0, 5419, 0, 0
205, 132690, 61891, 200000, 0, 5419, 0, 0
206, 132290, 62291, 200000, 0, 5419, 0, 0
207, 131890, 62691, 200000, 0, 5419, 0, 0
208, 131490, 63091, 200000, 0, 5419, 0, 0
209, 131090, 63491, 200000, 0, 5419, 0, 0
210, 130690, 63891, 200000, 0, 5419, 0, 0
211, 130290, 64291, 200000, 0, 5419, 0, 0
212, 129890, 64691, 200000, 0, 5419, 0, 0
213, 129490, 65091, 200000, 0, 5419, 0, 0
214, 129090, 65491, 200000, 0, 5419, 0, 0
215, 128690, 65891, 200000, 0, 5419, 0, 0
216, 128290, 66291, 200000, 0, 5419, 0, 0
217, 127890, 66691, 200000, 0, 5419, 0, 0
218, 127490, 67091, 200000, 0, 5419, 0, 0
219, 127090, 67491, 200000, 0, 5419, 0, 0
220, 126690, 67891, 200000, 0, 5419, 0, 0
221, 126290, 68291, 200000, 0, 5419, 0, 0
222, 125890, 68691, 200000, 0, 5419, 0, 0
223, 125490, 69091, 200000, 0, 5419, 0, 0
224, 125090, 69491, 200000, 0, 5419, 0, 0
225, 124690, 69891, 200000, 0, 5419, 0, 0
226, 124290, 70291, 200000, 0, 5419, 0, 0
227, 123890, 70691, 200000, 0, 5419, 0, 0
228, 123490, 71091, 200000, 0, 5419, 0, 0
229, 123090, 71491, 200000, 0, 5419, 0, 0
230, 122690, 71891, 200000, 0, 5419, 0, 0
231, 122290, 72291, 200000, 0, 5419, 0, 0
232, 121890, 72691, 200000, 0, 5419, 0, 0
233, 121490, 73091, 200000, 0, 5419, 0, 0
234, 121090, 73491, 200000, 0, 5419, 0, 0
235, 120690, 73891, 200000, 0, 5419, 0, 0
236, 120290, 74291, 200000, 0, 5419, 0, 0
237, 119890, 74691, 200000, 0, 5419, 0, 0
238, 119490, 75091, 200000, 0, 5419, 0, 0
239, 119090, 75491, 200000, 0, 5419, 0, 0
240, 118690, 75891, 200000, 0, 5419, 0, 0
241, 118290, 76291, 200000, 0, 5419, 0, 0
242, 117890, 76691, 200000, 0, 5419, 0, 0
243, 117490, 77091, 200000, 0, 5419, 0, 0
244, 117090, 77491, 200000, 0, 5419, 0, 0
245, 116690, 77891, 200000, 0, 5419, 0, 0
246, 116290, 78291, 200000, 0, 5419, 0, 0
247, 115890, 78691, 200000, 0, 5419, 0, 0
248, 115490, 79091, 200000, 0, 5419, 0, 0
249, 115090, 79491, 200000, 0, 5419, 0, 0
250, 114690, 79891, 200000, 0, 5419, 0, 0
251, 114290, 80291, 200000, 0, 5419, 0, 0
252, 113890, 80691, 200000, 0, 5419, 0, 0
253, 113490, 81091, 200000, 0, 5419, 0, 0
254, 113090, 81491, 200000, 0, 5419, 0, 0
255, 112690, 81891, 200000, 0, 5419, 0, 0
256, 112290, 82291, 200000, 0, 5419, 0, 0
257, 111890, 82691, 200000, 0, 5419, 0, 0
258, 111490, 83091, 200000, 0, 5419, 0, 0
259, 111090, 83491, 200000, 0, 5419, 0, 0
260, 110690, 83891, 200000, 0, 5419, 0, 0
261, 110290, 84291, 200000, 0, 5419, 0, 0
262, 109890, 84691, 200000, 0, 5419, 0, 0
263, 109490, 85091, 200000, 0, 5419, 0, 0
264, 109090, 85491, 200000, 0, 5419, 0, 0
265, 108690, 85891, 200000, 0, 5419, 0, 0
266, 108290, 86291, 200000, 0, 5419, 0, 0
267, 107890, 86691, 200000, 0, 5419, 0, 0
268, 107490, 87091, 200000, 0, 5419, 0, 0
269, 107090, 87491, 200000, 0, 5419, 0, 0
270, 106690, 87891, 200000, 0, 5419, 0, 0
271, 106290, 88291, 200000, 0, 5419, 0, 0
272, 105890, 88691, 200000, 0, 5419, 0, 0
273, 105490, 89091, 200000, 0, 5419, 0, 0
274, 105090, 89491, 200000, 0, 5419, 0, 0
275, 104690, 89891, 200000, 0, 5419, 0, 0
276, 104290, 90291, 200000, 0, 5419, 0, 0
277, 103890, 90691, 200000, 0, 5419, 0, 0
278, 103490, 91091, 200000, 0, 5419, 0, 0
279, 103090, 91491, 200000, 0, 5419, 0, 0
280, 102690, 91891, 200000, 0, 5419, 0, 0
281, 102290, 92291, 200000, 0, 5419, 0, 0
282, 101890, 92691, 200000, 0, 5419, 0, 0
283, 101490, 93091, 200000, 0, 5419, 0, 0
284, 101090, 93491, 200000, 0, 5419, 0, 0
285, 100690, 93891, 200000, 0, 5419, 0, 0
286, 100290, 94291, 200000, 0, 5419, 0, 0
287, 99890, 94691, 200000, 0, 5419, 0, 0
288, 99490, 95091, 200000, 0, 5419, 0, 0
289, 99090, 95491, 200000, 0, 5419, 0, 0
290, 98690, 95891, 200000, 0, 5419, 0, 0
291, 98290, 96291, 200000, 0, 5419, 0, 0
292, 97890, 96691, 200000, 0, 5419, 0, 0
293, 97490, 97091, 200000, 0, 5419, 0, 0
294, 97090, 97491, 200000, 0, 5419, 0, 0
295, 96690, 97891, 200000, 0, 5419, 0, 0
296, 96290, 98291, 200000, 0, 5419, 0, 0
297, 95890, 98691, 200000, 0, 5419, 0, 0
298, 95490, 99091, 200000, 0, 5419, 0, 0
299, 95090, 99491, 200000, 0, 5419, 0, 0
300, 94690, 99891, 200000, 0, 5419, 0, 0
301, 94290, 100291, 200000, 0, 5419, 0, 0
302, 93890, 100691, 200000, 0, 5419, 0, 0
303, 93490, 101091, 200000, 0, 5419, 0, 0
304, 93090, 101491, 200000, 0, 5419, 0, 0
305, 92690, 101891, 200000, 0, 5419, 0, 0
306, 92290, 102291, 200000, 0, 5419, 0, 0
307, 91890, 102691, 200000, 0, 5419, 0, 0
308, 91490, 103091, 200000, 0, 5419, 0, 0
309, 91090, 103491, 200000, 0, 5419, 0, 0
310, 90690, 103891, 200000, 0, 5419, 0, 0
311, 90290, 104291, 200000, 0, 5419, 0, 0
312, 89890, 104691, 200000, 0, 5419, 0, 0
313, 89490, 105091, 200000, 0, 5419, 0, 0
314, 89090, 105491, 200000, 0, 5419, 0, 0
315, 88690, 105891, 200000, 0, 5419, 0, 0
316, 88290, 106291, 200000, 0, 5419, 0, 0
317, 87890, 106691, 200000, 0, 5419, 0, 0
318, 87490, 107091, 200000, 0, 5419, 0, 0
319, 87090, 107491, 200000, 0, 5419, 0, 0
320, 86690, 107891, 200000, 0, 5419, 0, 0
321, 86290, 108291, 200000, 0, 5419, 0, 0
322, 85890, 108691, 200000, 0, 5419, 0, 0
323, 85490, 109091, 200000, 0, 5419, 0, 0
324, 85090, 109491, 200000, 0, 5419, 0, 0
325, 84690, 109891, 200000, 0, 5419, 0, 0
326, 84290, 110291, 200000, 0, 5419, 0, 0
327, 83890, 110691, 200000, 0, 5419, 0, 0
328, 83490, 111091, 200000, 0, 5419, 0, 0
329, 83090, 111491, 200000, 0, 5419, 0, 0
330, 82690, 111891, 200000, 0, 5419, 0, 0
331, 82290, 112291, 200000, 0, 5419, 0, 0
332, 81890, 112691, 200000, 0, 5419, 0, 0
333, 81490, 113091, 200000, 0, 5419, 0, 0
334, 81090, 113491, 200000, 0, 5419, 0, 0
335, 80690, 113891, 200000, 0, 5419, 0, 0
336, 80290, 114291, 200000, 0, 5419, 0, 0
337, 79890, 114691, 200000, 0, 5419, 0, 0
338, 79490, 115091, 200000, 0, 5419, 0, 0
339, 79090, 115491, 200000, 0, 5419, 0, 0
340, 78690, 115891, 200000, 0, 5419, 0, 0
341, 78290, 116291, 200000, 0, 5419, 0, 0
342, 77890, 116691, 200000, 0, 5419, 0, 0
343, 77490, 117091, 200000, 0, 5419, 0, 0
344, 77090, 117491, 200000, 0, 5419, 0, 0
345, 76690, 117891, 200000, 0, 5419, 0, 0
346, 76290, 118291, 200000, 0, 5419, 0, 0
347, 75890, 118691, 200000, 0, 5419, 0, 0
348, 75490, 119091, 200000, 0, 5419, 0, 0
349, 75090, 119491, 200000, 0, 5419, 0, 0
350, 74690, 119891, 200000, 0, 5419, 0, 0
351, 74290, 120291, 200000, 0, 5419, 0, 0
352, 73890, 120691, 200000, 0, 5419, 0, 0
353, 73490, 121091, 200000, 0, 5419, 0, 0
354, 73090, 121491, 200000, 0, 5419, 0, 0
355, 72690, 121891, 200000, 0, 5419, 0, 0
356, 72290, 122291, 200000, 0, 5419, 0, 0
357, 71890, 122691, 200000, 0, 5419, 0, 0
358, 71490, 123091, 200000, 0, 5419, 0, 0
359, 71090, 123491, 200000, 0, 5419, 0, 0
360, 70690, 123891, 200000, 0, 5419, 0, 0
361, 70290, 124291, 200000, 0, 5419, 0, 0
362, 69890, 124691, 200000, 0, 5419, 0, 0
363, 69490, 125091, 200000, 0, 5419, 0, 0
364, 69090, 125491, 200000, 0, 5419, 0, 0
365, 68690, 125891, 200000, 0, 5419, 0, 0
366, 68290, 126291, 200000, 0, 5419, 0, 0
367, 67890, 126691, 200000, 0, 5419, 0, 0
368, 67490, 127091, 200000, 0, 5419, 0, 0
369, 67090, 127491, 200000, 0, 5419, 0, 0
370, 66690, 127891, 200000, 0, 5419, 0, 0
371, 66290, 128291, 200000, 0, 5419, 0, 0
372, 65890, 128691, 200000, 0, 5419, 0, 0
373, 65490, 129091, 200000, 0, 5419, 0, 0
374, 65090, 129491, 200000, 0, 5419, 0, 0
375, 64690, 129891, 200000, 0, 5419, 0, 0
376, 64290, 130291, 200000, 0, 5419, 0, 0
377, 63890, 130691, 200000, 0, 5419, 0, 0
378, 63490, 131091, 200000, 0, 5419, 0, 0
379, 63090, 131491, 200000, 0, 5419, 0, 0
380, 62690, 131891, 200000, 0, 5419, 0, 0
381, 62290, 132291, 200000, 0, 5419, 0, 0
382, 61890, 132691, 200000, 0, 5419, 0, 0
383, 61490, 133091, 200000, 0, 5419, 0, 0
384, 61090, 133491, 200000, 0, 5419, 0, 0
385, 60690, 133891, 200000, 0, 5419, 0, 0
386, 60290, 134291, 200000, 0, 5419, 0, 0
387, 59890, 134691, 200000, 0, 5419, 0, 0
388, 59490, 135091, 200000, 0, 5419, 0, 0
389, 59090, 135491, 200000, 0, 5419, 0, 0
390, 58690, 135891, 200000, 0, 5419, 0, 0
391, 58290, 136291, 200000, 0, 5419, 0, 0
392, 57890, 136691, 200000, 0, 5419, 0, 0
393, 57490, 137091, 200000, 0, 5419, 0, 0
394, 57090, 137491, 200000, 0, 5419, 0, 0
395, 56690, 137891, 200000, 0, 5419, 0, 0
396, 56290, 138291, 200000, 0, 5419, 0, 0
397, 55890, 138691, 200000, 0, 5419, 0, 0
398, 55490, 139091, 200000, 0, 5419, 0, 0
399, 55090, 139491, 200000, 0, 5419, 0, 0
400, 54690, 139891, 200000, 0, 5419, 0, 0
