degree, count
0, 0.0136666666666666672403
1, 0.0196666666666666656305
2, 0.0173333333333333325377
3, 0.0206666666666666665186
4, 0.0176666666666666673235
5, 0.0179999999999999986400
6, 0.0140000000000000002914
7, 0.0156666666666666655472
8, 0.0203333333333333317328
9, 0.0153333333333333324960
10, 0.0149999999999999994449
11, 0.0153333333333333324960
12, 0.0173333333333333325377
13, 0.0196666666666666656305
14, 0.0133333333333333341891
15, 0.0136666666666666672403
16, 0.0179999999999999986400
17, 0.0136666666666666672403
18, 0.0149999999999999994449
19, 0.0153333333333333324960
20, 0.0113333333333333341475
21, 0.0153333333333333324960
22, 0.0166666666666666664354
23, 0.0120000000000000002498
24, 0.0120000000000000002498
25, 0.0146666666666666663937
26, 0.0116666666666666671986
27, 0.0120000000000000002498
28, 0.0136666666666666672403
29, 0.0116666666666666671986
30, 0.0136666666666666672403
31, 0.0080000000000000001665
32, 0.0126666666666666663521
33, 0.0080000000000000001665
34, 0.0096666666666666671570
35, 0.0126666666666666663521
36, 0.0116666666666666671986
37, 0.0083333333333333332177
38, 0.0093333333333333341059
39, 0.0076666666666666662480
40, 0.0093333333333333341059
41, 0.0076666666666666662480
42, 0.0093333333333333341059
43, 0.0096666666666666671570
44, 0.0103333333333333332593
45, 0.0063333333333333331761
46, 0.0083333333333333332177
47, 0.0093333333333333341059
48, 0.0089999999999999993200
49, 0.0056666666666666670737
50, 0.0080000000000000001665
51, 0.0066666666666666670946
52, 0.0089999999999999993200
53, 0.0060000000000000001249
54, 0.0060000000000000001249
55, 0.0063333333333333331761
56, 0.0046666666666666670529
57, 0.0056666666666666670737
58, 0.0060000000000000001249
59, 0.0073333333333333331969
60, 0.0066666666666666670946
61, 0.0056666666666666670737
62, 0.0043333333333333331344
63, 0.0066666666666666670946
64, 0.0046666666666666670529
65, 0.0060000000000000001249
66, 0.0046666666666666670529
67, 0.0060000000000000001249
68, 0.0050000000000000001041
69, 0.0046666666666666670529
70, 0.0053333333333333331552
71, 0.0046666666666666670529
72, 0.0056666666666666670737
73, 0.0030000000000000000625
74, 0.0036666666666666665984
75, 0.0056666666666666670737
76, 0.0030000000000000000625
77, 0.0036666666666666665984
78, 0.0046666666666666670529
79, 0.0033333333333333335473
80, 0.0020000000000000000416
81, 0.0046666666666666670529
82, 0.0023333333333333335265
83, 0.0023333333333333335265
84, 0.0043333333333333331344
85, 0.0053333333333333331552
86, 0.0033333333333333335473
87, 0.0016666666666666667736
88, 0.0030000000000000000625
89, 0.0026666666666666665776
90, 0.0040000000000000000833
91, 0.0020000000000000000416
92, 0.0036666666666666665984
93, 0.0040000000000000000833
94, 0.0023333333333333335265
95, 0.0023333333333333335265
96, 0.0023333333333333335265
97, 0.0030000000000000000625
98, 0.0020000000000000000416
99, 0.0016666666666666667736
100, 0.0023333333333333335265
101, 0.0023333333333333335265
102, 0.0043333333333333331344
103, 0.0013333333333333332888
104, 0.0033333333333333335473
105, 0.0033333333333333335473
106, 0.0023333333333333335265
107, 0.0020000000000000000416
108, 0.0020000000000000000416
109, 0.0030000000000000000625
110, 0.0026666666666666665776
111, 0.0023333333333333335265
112, 0.0030000000000000000625
113, 0.0023333333333333335265
114, 0.0013333333333333332888
115, 0.0013333333333333332888
116, 0.0010000000000000000208
117, 0.0023333333333333335265
118, 0.0006666666666666666444
119, 0.0016666666666666667736
120, 0.0033333333333333335473
121, 0.0026666666666666665776
122, 0.0030000000000000000625
123, 0.0006666666666666666444
124, 0.0016666666666666667736
125, 0.0026666666666666665776
126, 0.0013333333333333332888
127, 0.0023333333333333335265
128, 0.0020000000000000000416
129, 0.0010000000000000000208
130, 0.0003333333333333333222
131, 0.0016666666666666667736
132, 0.0020000000000000000416
133, 0.0013333333333333332888
134, 0.0010000000000000000208
135, 0.0006666666666666666444
136, 0.0016666666666666667736
137, 0.0010000000000000000208
138, 0.0010000000000000000208
139, 0.0010000000000000000208
140, 0.0013333333333333332888
141, 0.0003333333333333333222
142, 0.0013333333333333332888
143, 0.0006666666666666666444
144, 0.0010000000000000000208
145, 0.0006666666666666666444
146, 0.0003333333333333333222
147, 0.0013333333333333332888
148, 0.0013333333333333332888
149, 0.0003333333333333333222
150, 0.0003333333333333333222
151, 0.0016666666666666667736
152, 0.0020000000000000000416
153, 0.0010000000000000000208
154, 0.0013333333333333332888
155, 0.0003333333333333333222
156, 0.0003333333333333333222
157, 0.0003333333333333333222
158, 0.0010000000000000000208
160, 0.0003333333333333333222
161, 0.0003333333333333333222
163, 0.0003333333333333333222
164, 0.0010000000000000000208
166, 0.0003333333333333333222
167, 0.0003333333333333333222
168, 0.0003333333333333333222
169, 0.0010000000000000000208
170, 0.0003333333333333333222
171, 0.0016666666666666667736
172, 0.0003333333333333333222
173, 0.0020000000000000000416
175, 0.0006666666666666666444
176, 0.0003333333333333333222
177, 0.0003333333333333333222
178, 0.0006666666666666666444
179, 0.0006666666666666666444
180, 0.0003333333333333333222
181, 0.0003333333333333333222
182, 0.0006666666666666666444
183, 0.0003333333333333333222
184, 0.0003333333333333333222
186, 0.0003333333333333333222
187, 0.0003333333333333333222
188, 0.0010000000000000000208
189, 0.0006666666666666666444
192, 0.0003333333333333333222
194, 0.0003333333333333333222
195, 0.0010000000000000000208
199, 0.0006666666666666666444
202, 0.0003333333333333333222
203, 0.0003333333333333333222
204, 0.0003333333333333333222
205, 0.0003333333333333333222
207, 0.0006666666666666666444
209, 0.0003333333333333333222
210, 0.0003333333333333333222
212, 0.0003333333333333333222
213, 0.0003333333333333333222
215, 0.0010000000000000000208
216, 0.0003333333333333333222
218, 0.0003333333333333333222
219, 0.0003333333333333333222
220, 0.0003333333333333333222
221, 0.0006666666666666666444
223, 0.0003333333333333333222
225, 0.0003333333333333333222
227, 0.0003333333333333333222
228, 0.0010000000000000000208
230, 0.0003333333333333333222
231, 0.0006666666666666666444
232, 0.0006666666666666666444
234, 0.0006666666666666666444
242, 0.0003333333333333333222
243, 0.0003333333333333333222
244, 0.0003333333333333333222
245, 0.0003333333333333333222
248, 0.0003333333333333333222
250, 0.0006666666666666666444
253, 0.0003333333333333333222
254, 0.0003333333333333333222
255, 0.0003333333333333333222
262, 0.0003333333333333333222
264, 0.0003333333333333333222
274, 0.0003333333333333333222
277, 0.0003333333333333333222
281, 0.0003333333333333333222
284, 0.0003333333333333333222
300, 0.0003333333333333333222
306, 0.0003333333333333333222
311, 0.0003333333333333333222
