Timestep, S, V, S+V, I+VI, R, I, VI
147, 116494, 30742, 197062, 2938, 49826, 2203, 735
148, 115339, 30903, 197059, 2941, 50817, 2226, 715
149, 114196, 31084, 197070, 2930, 51790, 2221, 709
150, 113050, 31235, 197049, 2951, 52764, 2256, 695
151, 111935, 31379, 197072, 2928, 53758, 2220, 708
152, 110784, 31529, 197033, 2967, 54720, 2223, 744
153, 109692, 31667, 197074, 2926, 55715, 2169, 757
154, 108564, 31799, 197049, 2951, 56686, 2186, 765
155, 107449, 31952, 197088, 2912, 57687, 2148, 764
156, 106307, 32082, 197030, 2970, 58641, 2192, 778
157, 105190, 32190, 197017, 2983, 59637, 2187, 796
158, 104083, 32315, 196997, 3003, 60599, 2178, 825
159, 102985, 32435, 197031, 2969, 61611, 2135, 834
160, 101918, 32552, 197090, 2910, 62620, 2085, 825
161, 100800, 32677, 197079, 2921, 63602, 2104, 817
162, 99731, 32817, 197128, 2872, 64580, 2082, 790
163, 98685, 32938, 197153, 2847, 65530, 2055, 792
164, 97584, 33072, 197179, 2821, 66523, 2037, 784
165, 96535, 33185, 197172, 2828, 67452, 2022, 806
166, 95459, 33281, 197117, 2883, 68377, 2038, 845
167, 94454, 33405, 197203, 2797, 69344, 1947, 850
168, 93419, 33539, 197238, 2762, 70280, 1926, 836
169, 92395, 33686, 197341, 2659, 71260, 1874, 785
170, 91382, 33855, 197378, 2622, 72141, 1888, 734
171, 90438, 33978, 197458, 2542, 73042, 1798, 744
172, 89503, 34085, 197507, 2493, 73919, 1716, 777
173, 88581, 34215, 197559, 2441, 74763, 1625, 816
174, 87644, 34367, 197595, 2405, 75584, 1615, 790
175, 86761, 34509, 197682, 2318, 76412, 1557, 761
176, 85870, 34688, 197762, 2238, 77204, 1518, 720
177, 84990, 34833, 197812, 2188, 77989, 1459, 729
178, 84135, 34992, 197857, 2143, 78730, 1441, 702
179, 83273, 35179, 197894, 2106, 79442, 1416, 690
180, 82453, 35349, 197979, 2021, 80177, 1354, 667
181, 81612, 35532, 198017, 1983, 80873, 1335, 648
182, 80803, 35711, 198062, 1938, 81548, 1279, 659
183, 80012, 35887, 198097, 1903, 82198, 1249, 654
184, 79215, 36071, 198142, 1858, 82856, 1210, 648
185, 78404, 36254, 198144, 1856, 83486, 1212, 644
186, 77577, 36420, 198098, 1902, 84101, 1245, 657
187, 76798, 36593, 198105, 1895, 84714, 1223, 672
188, 75997, 36732, 198071, 1929, 85342, 1213, 716
189, 75225, 36919, 198147, 1853, 86003, 1162, 691
190, 74488, 37107, 198204, 1796, 86609, 1119, 677
191, 73722, 37295, 198288, 1712, 87271, 1084, 628
192, 72992, 37475, 198323, 1677, 87856, 1044, 633
193, 72245, 37638, 198288, 1712, 88405, 1057, 655
194, 71508, 37840, 198331, 1669, 88983, 1034, 635
195, 70786, 38016, 198335, 1665, 89533, 1026, 639
196, 70078, 38206, 198401, 1599, 90117, 977, 622
197, 69324, 38394, 198370, 1630, 90652, 997, 633
198, 68581, 38536, 198315, 1685, 91198, 1013, 672
199, 67871, 38703, 198290, 1710, 91716, 1014, 696
200, 67187, 38878, 198347, 1653, 92282, 945, 708
201, 66484, 39065, 198432, 1568, 92883, 909, 659
202, 65812, 39263, 198501, 1499, 93426, 873, 626
203, 65118, 39459, 198512, 1488, 93935, 881, 607
204, 64493, 39666, 198610, 1390, 94451, 801, 589
205, 63871, 39875, 198671, 1329, 94925, 754, 575
206, 63217, 40090, 198730, 1270, 95423, 712, 558
207, 62604, 40332, 198777, 1223, 95841, 695, 528
208, 61995, 40553, 198802, 1198, 96254, 685, 513
209, 61387, 40760, 198840, 1160, 96693, 642, 518
210, 60791, 41005, 198860, 1140, 97064, 624, 516
211, 60191, 41237, 198880, 1120, 97452, 616, 504
212, 59607, 41505, 198965, 1035, 97853, 585, 450
213, 59032, 41763, 198999, 1001, 98204, 566, 435
214, 58490, 42005, 199067, 933, 98572, 517, 416
215, 57955, 42249, 199092, 908, 98888, 467, 441
216, 57386, 42526, 199117, 883, 99205, 459, 424
217, 56816, 42791, 199112, 888, 99505, 477, 411
218, 56281, 43059, 199136, 864, 99796, 476, 388
219, 55757, 43320, 199165, 835, 100088, 434, 401
220, 55202, 43591, 199186, 814, 100393, 420, 394
221, 54669, 43880, 199209, 791, 100660, 420, 371
222, 54142, 44158, 199223, 777, 100923, 418, 359
223, 53623, 44438, 199268, 732, 101207, 385, 347
224, 53120, 44721, 199292, 708, 101451, 352, 356
225, 52599, 45016, 199315, 685, 101700, 346, 339
226, 52104, 45308, 199351, 649, 101939, 321, 328
227, 51618, 45595, 199372, 628, 102159, 308, 320
228, 51131, 45900, 199416, 584, 102385, 272, 312
229, 50656, 46202, 199446, 554, 102588, 250, 304
230, 50191, 46507, 199485, 515, 102787, 227, 288
231, 49713, 46824, 199506, 494, 102969, 219, 275
232, 49246, 47147, 199535, 465, 103142, 215, 250
233, 48797, 47463, 199562, 438, 103302, 198, 240
234, 48323, 47791, 199577, 423, 103463, 199, 224
235, 47883, 48108, 199598, 402, 103607, 172, 230
236, 47441, 48440, 199621, 379, 103740, 160, 219
237, 46994, 48780, 199660, 340, 103886, 129, 211
238, 46552, 49135, 199696, 304, 104009, 131, 173
239, 46119, 49484, 199722, 278, 104119, 122, 156
240, 45674, 49841, 199741, 259, 104226, 120, 139
241, 45234, 50204, 199751, 249, 104313, 119, 130
242, 44808, 50558, 199763, 237, 104397, 113, 124
243, 44369, 50905, 199759, 241, 104485, 107, 134
244, 43943, 51259, 199764, 236, 104562, 93, 143
245, 43516, 51609, 199759, 241, 104634, 93, 148
246, 43083, 51973, 199782, 218, 104726, 87, 131
247, 42659, 52351, 199808, 192, 104798, 86, 106
248, 42237, 52719, 199831, 169, 104875, 79, 90
249, 41813, 53089, 199846, 154, 104944, 70, 84
250, 41397, 53464, 199851, 149, 104990, 62, 87
251, 40984, 53829, 199857, 143, 105044, 53, 90
252, 40566, 54206, 199870, 130, 105098, 47, 83
253, 40158, 54577, 199874, 126, 105139, 39, 87
254, 39744, 54952, 199883, 117, 105187, 42, 75
255, 39338, 55325, 199891, 109, 105228, 32, 77
256, 38917, 55693, 199875, 125, 105265, 44, 81
257, 38504, 56064, 199872, 128, 105304, 40, 88
258, 38086, 56438, 199861, 139, 105337, 52, 87
259, 37677, 56809, 199876, 124, 105390, 40, 84
260, 37268, 57179, 199879, 121, 105432, 37, 84
261, 36859, 57548, 199883, 117, 105476, 28, 89
262, 36449, 57921, 199884, 116, 105514, 30, 86
263, 36041, 58300, 199894, 106, 105553, 27, 79
264, 35633, 58689, 199915, 85, 105593, 26, 59
265, 35226, 59072, 199928, 72, 105630, 23, 49
266, 34819, 59453, 199931, 69, 105659, 22, 47
267, 34412, 59836, 199926, 74, 105678, 21, 53
268, 34005, 60226, 199933, 67, 105702, 21, 46
269, 33598, 60609, 199935, 65, 105728, 21, 44
270, 33188, 61000, 199940, 60, 105752, 24, 36
271, 32782, 61379, 199930, 70, 105769, 23, 47
272, 32376, 61766, 199935, 65, 105793, 22, 43
273, 31967, 62150, 199929, 71, 105812, 21, 50
274, 31559, 62530, 199928, 72, 105839, 24, 48
275, 31157, 62909, 199924, 76, 105858, 22, 54
276, 30752, 63293, 199928, 72, 105883, 19, 53
277, 30339, 63678, 199928, 72, 105911, 23, 49
278, 29935, 64055, 199924, 76, 105934, 24, 52
279, 29532, 64436, 199923, 77, 105955, 22, 55
280, 29129, 64819, 199931, 69, 105983, 14, 55
281, 28721, 65203, 199934, 66, 106010, 14, 52
282, 28317, 65589, 199938, 62, 106032, 15, 47
283, 27914, 65978, 199944, 56, 106052, 15, 41
284, 27513, 66368, 199957, 43, 106076, 8, 35
285, 27112, 66756, 199962, 38, 106094, 5, 33
286, 26707, 67145, 199960, 40, 106108, 7, 33
287, 26302, 67529, 199950, 50, 106119, 11, 39
288, 25899, 67909, 199940, 60, 106132, 14, 46
289, 25495, 68299, 199942, 58, 106148, 13, 45
290, 25089, 68679, 199937, 63, 106169, 14, 49
291, 24688, 69064, 199944, 56, 106192, 11, 45
292, 24287, 69446, 199939, 61, 106206, 8, 53
293, 23885, 69834, 199951, 49, 106232, 4, 45
294, 23481, 70219, 199948, 52, 106248, 7, 45
295, 23079, 70607, 199953, 47, 106267, 8, 39
296, 22675, 71001, 199957, 43, 106281, 10, 33
297, 22273, 71391, 199964, 36, 106300, 8, 28
298, 21872, 71779, 199965, 35, 106314, 7, 28
299, 21470, 72167, 199961, 39, 106324, 5, 34
300, 21068, 72555, 199959, 41, 106336, 6, 35
301, 20668, 72944, 199961, 39, 106349, 5, 34
302, 20264, 73336, 199963, 37, 106363, 7, 30
303, 19860, 73728, 199965, 35, 106377, 8, 27
304, 19459, 74121, 199968, 32, 106388, 9, 23
305, 19057, 74519, 199976, 24, 106400, 7, 17
306, 18655, 74912, 199979, 21, 106412, 5, 16
307, 18253, 75307, 199980, 20, 106420, 6, 14
308, 17850, 75702, 199976, 24, 106424, 7, 17
309, 17451, 76096, 199980, 20, 106433, 4, 16
310, 17051, 76493, 199984, 16, 106440, 3, 13
311, 16650, 76891, 199989, 11, 106448, 1, 10
312, 16250, 77290, 199993, 7, 106453, 1, 6
313, 15849, 77685, 199990, 10, 106456, 2, 8
314, 15447, 78082, 199988, 12, 106459, 3, 9
315, 15050, 78476, 199986, 14, 106460, 0, 14
316, 14650, 78870, 199986, 14, 106466, 0, 14
317, 14249, 79266, 199986, 14, 106471, 1, 13
318, 13849, 79660, 199983, 17, 106474, 1, 16
319, 13448, 80051, 199979, 21, 106480, 2, 19
320, 13047, 80440, 199972, 28, 106485, 2, 26
321, 12645, 80835, 199971, 29, 106491, 4, 25
322, 12243, 81227, 199971, 29, 106501, 5, 24
323, 11843, 81617, 199973, 27, 106513, 4, 23
324, 11443, 82014, 199977, 23, 106520, 2, 21
325, 11043, 82407, 199980, 20, 106530, 0, 20
326, 10643, 82804, 199987, 13, 106540, 0, 13
327, 10243, 83200, 199986, 14, 106543, 0, 14
328, 9843, 83598, 199991, 9, 106550, 0, 9
329, 9443, 83997, 199993, 7, 106553, 0, 7
330, 9043, 84394, 199994, 6, 106557, 0, 6
331, 8642, 84794, 199995, 5, 106559, 1, 4
332, 8242, 85194, 199996, 4, 106560, 1, 3
333, 7842, 85593, 199998, 2, 106563, 1, 1
334, 7442, 85993, 199999, 1, 106564, 0, 1
335, 7042, 86393, 199999, 1, 106564, 0, 1
336, 6642, 86793, 200000, 0, 106565, 0, 0
337, 6242, 87193, 200000, 0, 106565, 0, 0
338, 5842, 87593, 200000, 0, 106565, 0, 0
339, 5442, 87993, 200000, 0, 106565, 0, 0
340, 5042, 88393, 200000, 0, 106565, 0, 0
341, 4642, 88793, 200000, 0, 106565, 0, 0
342, 4242, 89193, 200000, 0, 106565, 0, 0
343, 3842, 89593, 200000, 0, 106565, 0, 0
344, 3442, 89993, 200000, 0, 106565, 0, 0
345, 3042, 90393, 200000, 0, 106565, 0, 0
346, 2642, 90793, 200000, 0, 106565, 0, 0
347, 2242, 91193, 200000, 0, 106565, 0, 0
348, 1842, 91593, 200000, 0, 106565, 0, 0
349, 1442, 91993, 200000, 0, 106565, 0, 0
350, 1042, 92393, 200000, 0, 106565, 0, 0
351, 642, 92793, 200000, 0, 106565, 0, 0
352, 242, 93193, 200000, 0, 106565, 0, 0
353, 0, 93435, 200000, 0, 106565, 0, 0
354, 0, 93435, 200000, 0, 106565, 0, 0
355, 0, 93435, 200000, 0, 106565, 0, 0
356, 0, 93435, 200000, 0, 106565, 0, 0
357, 0, 93435, 200000, 0, 106565, 0, 0
358, 0, 93435, 200000, 0, 106565, 0, 0
359, 0, 93435, 200000, 0, 106565, 0, 0
360, 0, 93435, 200000, 0, 106565, 0, 0
361, 0, 93435, 200000, 0, 106565, 0, 0
362, 0, 93435, 200000, 0, 106565, 0, 0
363, 0, 93435, 200000, 0, 106565, 0, 0
364, 0, 93435, 200000, 0, 106565, 0, 0
365, 0, 93435, 200000, 0, 106565, 0, 0
366, 0, 93435, 200000, 0, 106565, 0, 0
367, 0, 93435, 200000, 0, 106565, 0, 0
368, 0, 93435, 200000, 0, 106565, 0, 0
369, 0, 93435, 200000, 0, 106565, 0, 0
370, 0, 93435, 200000, 0, 106565, 0, 0
371, 0, 93435, 200000, 0, 106565, 0, 0
372, 0, 93435, 200000, 0, 106565, 0, 0
373, 0, 93435, 200000, 0, 106565, 0, 0
374, 0, 93435, 200000, 0, 106565, 0, 0
375, 0, 93435, 200000, 0, 106565, 0, 0
376, 0, 93435, 200000, 0, 106565, 0, 0
377, 0, 93435, 200000, 0, 106565, 0, 0
378, 0, 93435, 200000, 0, 106565, 0, 0
379, 0, 93435, 200000, 0, 106565, 0, 0
380, 0, 93435, 200000, 0, 106565, 0, 0
381, 0, 93435, 200000, 0, 106565, 0, 0
382, 0, 93435, 200000, 0, 106565, 0, 0
383, 0, 93435, 200000, 0, 106565, 0, 0
384, 0, 93435, 200000, 0, 106565, 0, 0
385, 0, 93435, 200000, 0, 106565, 0, 0
386, 0, 93435, 200000, 0, 106565, 0, 0
387, 0, 93435, 200000, 0, 106565, 0, 0
388, 0, 93435, 200000, 0, 106565, 0, 0
389, 0, 93435, 200000, 0, 106565, 0, 0
390, 0, 93435, 200000, 0, 106565, 0, 0
391, 0, 93435, 200000, 0, 106565, 0, 0
392, 0, 93435, 200000, 0, 106565, 0, 0
393, 0, 93435, 200000, 0, 106565, 0, 0
394, 0, 93435, 200000, 0, 106565, 0, 0
395, 0, 93435, 200000, 0, 106565, 0, 0
396, 0, 93435, 200000, 0, 106565, 0, 0
397, 0, 93435, 200000, 0, 106565, 0, 0
398, 0, 93435, 200000, 0, 106565, 0, 0
399, 0, 93435, 200000, 0, 106565, 0, 0
400, 0, 93435, 200000, 0, 106565, 0, 0
