Timestep, S, V, S+V, I+VI, R, I, VI
41, 197352, 0, 199600, 400, 2248, 400, 0
42, 197208, 0, 199576, 424, 2368, 424, 0
43, 197068, 0, 199587, 413, 2519, 413, 0
44, 196930, 0, 199578, 422, 2648, 422, 0
45, 196790, 0, 199582, 418, 2792, 418, 0
46, 196636, 0, 199568, 432, 2932, 432, 0
47, 196495, 0, 199565, 435, 3070, 435, 0
48, 196339, 0, 199549, 451, 3210, 451, 0
49, 196164, 0, 199528, 472, 3364, 472, 0
50, 196000, 0, 199505, 495, 3505, 495, 0
51, 195434, 398, 199493, 507, 3661, 505, 2
52, 194843, 796, 199475, 525, 3836, 521, 4
53, 194275, 1196, 199471, 529, 4000, 527, 2
54, 193703, 1593, 199464, 536, 4168, 533, 3
55, 193138, 1989, 199488, 512, 4361, 506, 6
56, 192552, 2387, 199468, 532, 4529, 524, 8
57, 191957, 2785, 199446, 554, 4704, 550, 4
58, 191371, 3181, 199425, 575, 4873, 570, 5
59, 190784, 3576, 199421, 579, 5061, 572, 7
60, 190171, 3974, 199403, 597, 5258, 588, 9
61, 189594, 4369, 199411, 589, 5448, 580, 9
62, 188983, 4766, 199389, 611, 5640, 602, 9
63, 188374, 5160, 199389, 611, 5855, 602, 9
64, 187770, 5552, 199359, 641, 6037, 628, 13
65, 187134, 5946, 199331, 669, 6251, 653, 16
66, 186500, 6336, 199302, 698, 6466, 679, 19
67, 185857, 6734, 199269, 731, 6678, 716, 15
68, 185229, 7127, 199276, 724, 6920, 709, 15
69, 184562, 7519, 199245, 755, 7164, 738, 17
70, 183893, 7905, 199207, 793, 7409, 765, 28
71, 183206, 8294, 199144, 856, 7644, 825, 31
72, 182531, 8684, 199134, 866, 7919, 835, 31
73, 181853, 9072, 199127, 873, 8202, 844, 29
74, 181138, 9455, 199093, 907, 8500, 874, 33
75, 180476, 9835, 199096, 904, 8785, 864, 40
76, 179806, 10209, 199090, 910, 9075, 855, 55
77, 179123, 10599, 199129, 871, 9407, 821, 50
78, 178435, 10989, 199113, 887, 9689, 843, 44
79, 177762, 11373, 199120, 880, 9985, 846, 34
80, 177103, 11752, 199133, 867, 10278, 824, 43
81, 176417, 12136, 199129, 871, 10576, 825, 46
82, 175729, 12521, 199115, 885, 10865, 840, 45
83, 175046, 12906, 199097, 903, 11145, 863, 40
84, 174355, 13286, 199088, 912, 11447, 865, 47
85, 173673, 13659, 199082, 918, 11750, 861, 57
86, 172987, 14040, 199075, 925, 12048, 865, 60
87, 172280, 14418, 199057, 943, 12359, 881, 62
88, 171594, 14794, 199056, 944, 12668, 886, 58
89, 170903, 15173, 199049, 951, 12973, 891, 60
90, 170220, 15536, 199058, 942, 13302, 867, 75
91, 169533, 15913, 199058, 942, 13612, 868, 74
92, 168847, 16290, 199061, 939, 13924, 860, 79
93, 168157, 16668, 199069, 931, 14244, 870, 61
94, 167453, 17041, 199048, 952, 14554, 884, 68
95, 166769, 17420, 199052, 948, 14863, 883, 65
96, 166063, 17792, 199030, 970, 15175, 896, 74
97, 165375, 18169, 199050, 950, 15506, 879, 71
98, 164678, 18543, 199032, 968, 15811, 892, 76
99, 163978, 18913, 199036, 964, 16145, 886, 78
100, 163292, 19283, 199031, 969, 16456, 889, 80
101, 162598, 19660, 199037, 963, 16779, 886, 77
102, 161909, 20041, 199059, 941, 17109, 876, 65
103, 161215, 20420, 199060, 940, 17425, 883, 57
104, 160521, 20791, 199054, 946, 17742, 882, 64
105, 159849, 21169, 199068, 932, 18050, 866, 66
106, 159193, 21544, 199102, 898, 18365, 828, 70
107, 158536, 21910, 199134, 866, 18688, 790, 76
108, 157866, 22283, 199131, 869, 18982, 789, 80
109, 157209, 22648, 199120, 880, 19263, 789, 91
110, 156565, 23019, 199138, 862, 19554, 776, 86
111, 155929, 23397, 199177, 823, 19851, 742, 81
112, 155286, 23769, 199198, 802, 20143, 726, 76
113, 154676, 24140, 199232, 768, 20416, 692, 76
114, 154052, 24517, 199243, 757, 20674, 679, 78
115, 153463, 24889, 199297, 703, 20945, 625, 78
116, 152863, 25265, 199312, 688, 21184, 616, 72
117, 152281, 25640, 199352, 648, 21431, 574, 74
118, 151702, 26024, 199374, 626, 21648, 562, 64
119, 151125, 26400, 199397, 603, 21872, 538, 65
120, 150544, 26770, 199393, 607, 22079, 537, 70
121, 149972, 27147, 199393, 607, 22274, 531, 76
122, 149387, 27525, 199387, 613, 22475, 538, 75
123, 148828, 27899, 199413, 587, 22686, 517, 70
124, 148293, 28280, 199454, 546, 22881, 481, 65
125, 147725, 28655, 199468, 532, 23088, 469, 63
126, 147170, 29034, 199477, 523, 23273, 463, 60
127, 146635, 29418, 199480, 520, 23427, 460, 60
128, 146098, 29797, 199515, 485, 23620, 429, 56
129, 145563, 30174, 199533, 467, 23796, 408, 59
130, 145038, 30555, 199540, 460, 23947, 398, 62
131, 144499, 30935, 199539, 461, 24105, 402, 59
132, 143973, 31316, 199552, 448, 24263, 392, 56
133, 143458, 31701, 199566, 434, 24407, 381, 53
134, 142961, 32079, 199606, 394, 24566, 339, 55
135, 142476, 32454, 199641, 359, 24711, 298, 61
136, 141971, 32837, 199649, 351, 24841, 289, 62
137, 141471, 33217, 199648, 352, 24960, 293, 59
138, 140986, 33598, 199654, 346, 25070, 294, 52
139, 140501, 33985, 199678, 322, 25192, 274, 48
140, 140012, 34367, 199691, 309, 25312, 262, 47
141, 139535, 34756, 199707, 293, 25416, 255, 38
142, 139062, 35148, 199724, 276, 25514, 240, 36
143, 138599, 35538, 199758, 242, 25621, 214, 28
144, 138139, 35922, 199770, 230, 25709, 198, 32
145, 137690, 36312, 199792, 208, 25790, 174, 34
146, 137239, 36702, 199804, 196, 25863, 161, 35
147, 136797, 37091, 199827, 173, 25939, 142, 31
148, 136355, 37481, 199834, 166, 25998, 135, 31
149, 135929, 37874, 199862, 138, 26059, 111, 27
150, 135497, 38258, 199867, 133, 26112, 101, 32
151, 135058, 38647, 199869, 131, 26164, 97, 34
152, 134627, 39042, 199866, 134, 26197, 103, 31
153, 134186, 39439, 199870, 130, 26245, 111, 19
154, 133748, 39832, 199875, 125, 26295, 111, 14
155, 133323, 40226, 199880, 120, 26331, 105, 15
156, 132892, 40614, 199881, 119, 26375, 94, 25
157, 132463, 41005, 199888, 112, 26420, 86, 26
158, 132034, 41403, 199888, 112, 26451, 90, 22
159, 131602, 41797, 199893, 107, 26494, 91, 16
160, 131181, 42195, 199908, 92, 26532, 82, 10
161, 130760, 42589, 199912, 88, 26563, 74, 14
162, 130341, 42980, 199922, 78, 26601, 61, 17
163, 129926, 43379, 199929, 71, 26624, 55, 16
164, 129515, 43772, 199938, 62, 26651, 45, 17
165, 129100, 44170, 199949, 51, 26679, 41, 10
166, 128690, 44569, 199954, 46, 26695, 36, 10
167, 128279, 44965, 199957, 43, 26713, 36, 7
168, 127869, 45361, 199960, 40, 26730, 31, 9
169, 127463, 45757, 199961, 39, 26741, 27, 12
170, 127052, 46155, 199963, 37, 26756, 27, 10
171, 126641, 46555, 199966, 34, 26770, 28, 6
172, 126229, 46953, 199962, 38, 26780, 34, 4
173, 125816, 47351, 199960, 40, 26793, 36, 4
174, 125406, 47747, 199957, 43, 26804, 35, 8
175, 125002, 48143, 199963, 37, 26818, 27, 10
176, 124591, 48535, 199959, 41, 26833, 25, 16
177, 124183, 48934, 199964, 36, 26847, 24, 12
178, 123778, 49333, 199966, 34, 26855, 25, 9
179, 123373, 49728, 199975, 25, 26874, 18, 7
180, 122969, 50125, 199977, 23, 26883, 14, 9
181, 122565, 50521, 199975, 25, 26889, 14, 11
182, 122155, 50920, 199974, 26, 26899, 19, 7
183, 121750, 51319, 199975, 25, 26906, 19, 6
184, 121342, 51718, 199974, 26, 26914, 23, 3
185, 120934, 52115, 199974, 26, 26925, 22, 4
186, 120527, 52513, 199971, 29, 26931, 24, 5
187, 120125, 52912, 199977, 23, 26940, 18, 5
188, 119721, 53312, 199984, 16, 26951, 13, 3
189, 119319, 53710, 199989, 11, 26960, 8, 3
190, 118916, 54110, 199989, 11, 26963, 9, 2
191, 118514, 54509, 199990, 10, 26967, 7, 3
192, 118114, 54907, 199992, 8, 26971, 5, 3
193, 117711, 55307, 199992, 8, 26974, 5, 3
194, 117311, 55707, 199995, 5, 26977, 3, 2
195, 116911, 56106, 199996, 4, 26979, 3, 1
196, 116511, 56506, 199999, 1, 26982, 0, 1
197, 116111, 56906, 199999, 1, 26982, 0, 1
198, 115711, 57306, 200000, 0, 26983, 0, 0
199, 115311, 57706, 200000, 0, 26983, 0, 0
200, 114911, 58106, 200000, 0, 26983, 0, 0
201, 114511, 58506, 200000, 0, 26983, 0, 0
202, 114111, 58906, 200000, 0, 26983, 0, 0
203, 113711, 59306, 200000, 0, 26983, 0, 0
204, 113311, 59706, 200000, 0, 26983, 0, 0
205, 112911, 60106, 200000, 0, 26983, 0, 0
206, 112511, 60506, 200000, 0, 26983, 0, 0
207, 112111, 60906, 200000, 0, 26983, 0, 0
208, 111711, 61306, 200000, 0, 26983, 0, 0
209, 111311, 61706, 200000, 0, 26983, 0, 0
210, 110911, 62106, 200000, 0, 26983, 0, 0
211, 110511, 62506, 200000, 0, 26983, 0, 0
212, 110111, 62906, 200000, 0, 26983, 0, 0
213, 109711, 63306, 200000, 0, 26983, 0, 0
214, 109311, 63706, 200000, 0, 26983, 0, 0
215, 108911, 64106, 200000, 0, 26983, 0, 0
216, 108511, 64506, 200000, 0, 26983, 0, 0
217, 108111, 64906, 200000, 0, 26983, 0, 0
218, 107711, 65306, 200000, 0, 26983, 0, 0
219, 107311, 65706, 200000, 0, 26983, 0, 0
220, 106911, 66106, 200000, 0, 26983, 0, 0
221, 106511, 66506, 200000, 0, 26983, 0, 0
222, 106111, 66906, 200000, 0, 26983, 0, 0
223, 105711, 67306, 200000, 0, 26983, 0, 0
224, 105311, 67706, 200000, 0, 26983, 0, 0
225, 104911, 68106, 200000, 0, 26983, 0, 0
226, 104511, 68506, 200000, 0, 26983, 0, 0
227, 104111, 68906, 200000, 0, 26983, 0, 0
228, 103711, 69306, 200000, 0, 26983, 0, 0
229, 103311, 69706, 200000, 0, 26983, 0, 0
230, 102911, 70106, 200000, 0, 26983, 0, 0
231, 102511, 70506, 200000, 0, 26983, 0, 0
232, 102111, 70906, 200000, 0, 26983, 0, 0
233, 101711, 71306, 200000, 0, 26983, 0, 0
234, 101311, 71706, 200000, 0, 26983, 0, 0
235, 100911, 72106, 200000, 0, 26983, 0, 0
236, 100511, 72506, 200000, 0, 26983, 0, 0
237, 100111, 72906, 200000, 0, 26983, 0, 0
238, 99711, 73306, 200000, 0, 26983, 0, 0
239, 99311, 73706, 200000, 0, 26983, 0, 0
240, 98911, 74106, 200000, 0, 26983, 0, 0
241, 98511, 74506, 200000, 0, 26983, 0, 0
242, 98111, 74906, 200000, 0, 26983, 0, 0
243, 97711, 75306, 200000, 0, 26983, 0, 0
244, 97311, 75706, 200000, 0, 26983, 0, 0
245, 96911, 76106, 200000, 0, 26983, 0, 0
246, 96511, 76506, 200000, 0, 26983, 0, 0
247, 96111, 76906, 200000, 0, 26983, 0, 0
248, 95711, 77306, 200000, 0, 26983, 0, 0
249, 95311, 77706, 200000, 0, 26983, 0, 0
250, 94911, 78106, 200000, 0, 26983, 0, 0
251, 94511, 78506, 200000, 0, 26983, 0, 0
252, 94111, 78906, 200000, 0, 26983, 0, 0
253, 93711, 79306, 200000, 0, 26983, 0, 0
254, 93311, 79706, 200000, 0, 26983, 0, 0
255, 92911, 80106, 200000, 0, 26983, 0, 0
256, 92511, 80506, 200000, 0, 26983, 0, 0
257, 92111, 80906, 200000, 0, 26983, 0, 0
258, 91711, 81306, 200000, 0, 26983, 0, 0
259, 91311, 81706, 200000, 0, 26983, 0, 0
260, 90911, 82106, 200000, 0, 26983, 0, 0
261, 90511, 82506, 200000, 0, 26983, 0, 0
262, 90111, 82906, 200000, 0, 26983, 0, 0
263, 89711, 83306, 200000, 0, 26983, 0, 0
264, 89311, 83706, 200000, 0, 26983, 0, 0
265, 88911, 84106, 200000, 0, 26983, 0, 0
266, 88511, 84506, 200000, 0, 26983, 0, 0
267, 88111, 84906, 200000, 0, 26983, 0, 0
268, 87711, 85306, 200000, 0, 26983, 0, 0
269, 87311, 85706, 200000, 0, 26983, 0, 0
270, 86911, 86106, 200000, 0, 26983, 0, 0
271, 86511, 86506, 200000, 0, 26983, 0, 0
272, 86111, 86906, 200000, 0, 26983, 0, 0
273, 85711, 87306, 200000, 0, 26983, 0, 0
274, 85311, 87706, 200000, 0, 26983, 0, 0
275, 84911, 88106, 200000, 0, 26983, 0, 0
276, 84511, 88506, 200000, 0, 26983, 0, 0
277, 84111, 88906, 200000, 0, 26983, 0, 0
278, 83711, 89306, 200000, 0, 26983, 0, 0
279, 83311, 89706, 200000, 0, 26983, 0, 0
280, 82911, 90106, 200000, 0, 26983, 0, 0
281, 82511, 90506, 200000, 0, 26983, 0, 0
282, 82111, 90906, 200000, 0, 26983, 0, 0
283, 81711, 91306, 200000, 0, 26983, 0, 0
284, 81311, 91706, 200000, 0, 26983, 0, 0
285, 80911, 92106, 200000, 0, 26983, 0, 0
286, 80511, 92506, 200000, 0, 26983, 0, 0
287, 80111, 92906, 200000, 0, 26983, 0, 0
288, 79711, 93306, 200000, 0, 26983, 0, 0
289, 79311, 93706, 200000, 0, 26983, 0, 0
290, 78911, 94106, 200000, 0, 26983, 0, 0
291, 78511, 94506, 200000, 0, 26983, 0, 0
292, 78111, 94906, 200000, 0, 26983, 0, 0
293, 77711, 95306, 200000, 0, 26983, 0, 0
294, 77311, 95706, 200000, 0, 26983, 0, 0
295, 76911, 96106, 200000, 0, 26983, 0, 0
296, 76511, 96506, 200000, 0, 26983, 0, 0
297, 76111, 96906, 200000, 0, 26983, 0, 0
298, 75711, 97306, 200000, 0, 26983, 0, 0
299, 75311, 97706, 200000, 0, 26983, 0, 0
300, 74911, 98106, 200000, 0, 26983, 0, 0
301, 74511, 98506, 200000, 0, 26983, 0, 0
302, 74111, 98906, 200000, 0, 26983, 0, 0
303, 73711, 99306, 200000, 0, 26983, 0, 0
304, 73311, 99706, 200000, 0, 26983, 0, 0
305, 72911, 100106, 200000, 0, 26983, 0, 0
306, 72511, 100506, 200000, 0, 26983, 0, 0
307, 72111, 100906, 200000, 0, 26983, 0, 0
308, 71711, 101306, 200000, 0, 26983, 0, 0
309, 71311, 101706, 200000, 0, 26983, 0, 0
310, 70911, 102106, 200000, 0, 26983, 0, 0
311, 70511, 102506, 200000, 0, 26983, 0, 0
312, 70111, 102906, 200000, 0, 26983, 0, 0
313, 69711, 103306, 200000, 0, 26983, 0, 0
314, 69311, 103706, 200000, 0, 26983, 0, 0
315, 68911, 104106, 200000, 0, 26983, 0, 0
316, 68511, 104506, 200000, 0, 26983, 0, 0
317, 68111, 104906, 200000, 0, 26983, 0, 0
318, 67711, 105306, 200000, 0, 26983, 0, 0
319, 67311, 105706, 200000, 0, 26983, 0, 0
320, 66911, 106106, 200000, 0, 26983, 0, 0
321, 66511, 106506, 200000, 0, 26983, 0, 0
322, 66111, 106906, 200000, 0, 26983, 0, 0
323, 65711, 107306, 200000, 0, 26983, 0, 0
324, 65311, 107706, 200000, 0, 26983, 0, 0
325, 64911, 108106, 200000, 0, 26983, 0, 0
326, 64511, 108506, 200000, 0, 26983, 0, 0
327, 64111, 108906, 200000, 0, 26983, 0, 0
328, 63711, 109306, 200000, 0, 26983, 0, 0
329, 63311, 109706, 200000, 0, 26983, 0, 0
330, 62911, 110106, 200000, 0, 26983, 0, 0
331, 62511, 110506, 200000, 0, 26983, 0, 0
332, 62111, 110906, 200000, 0, 26983, 0, 0
333, 61711, 111306, 200000, 0, 26983, 0, 0
334, 61311, 111706, 200000, 0, 26983, 0, 0
335, 60911, 112106, 200000, 0, 26983, 0, 0
336, 60511, 112506, 200000, 0, 26983, 0, 0
337, 60111, 112906, 200000, 0, 26983, 0, 0
338, 59711, 113306, 200000, 0, 26983, 0, 0
339, 59311, 113706, 200000, 0, 26983, 0, 0
340, 58911, 114106, 200000, 0, 26983, 0, 0
341, 58511, 114506, 200000, 0, 26983, 0, 0
342, 58111, 114906, 200000, 0, 26983, 0, 0
343, 57711, 115306, 200000, 0, 26983, 0, 0
344, 57311, 115706, 200000, 0, 26983, 0, 0
345, 56911, 116106, 200000, 0, 26983, 0, 0
346, 56511, 116506, 200000, 0, 26983, 0, 0
347, 56111, 116906, 200000, 0, 26983, 0, 0
348, 55711, 117306, 200000, 0, 26983, 0, 0
349, 55311, 117706, 200000, 0, 26983, 0, 0
350, 54911, 118106, 200000, 0, 26983, 0, 0
351, 54511, 118506, 200000, 0, 26983, 0, 0
352, 54111, 118906, 200000, 0, 26983, 0, 0
353, 53711, 119306, 200000, 0, 26983, 0, 0
354, 53311, 119706, 200000, 0, 26983, 0, 0
355, 52911, 120106, 200000, 0, 26983, 0, 0
356, 52511, 120506, 200000, 0, 26983, 0, 0
357, 52111, 120906, 200000, 0, 26983, 0, 0
358, 51711, 121306, 200000, 0, 26983, 0, 0
359, 51311, 121706, 200000, 0, 26983, 0, 0
360, 50911, 122106, 200000, 0, 26983, 0, 0
361, 50511, 122506, 200000, 0, 26983, 0, 0
362, 50111, 122906, 200000, 0, 26983, 0, 0
363, 49711, 123306, 200000, 0, 26983, 0, 0
364, 49311, 123706, 200000, 0, 26983, 0, 0
365, 48911, 124106, 200000, 0, 26983, 0, 0
366, 48511, 124506, 200000, 0, 26983, 0, 0
367, 48111, 124906, 200000, 0, 26983, 0, 0
368, 47711, 125306, 200000, 0, 26983, 0, 0
369, 47311, 125706, 200000, 0, 26983, 0, 0
370, 46911, 126106, 200000, 0, 26983, 0, 0
371, 46511, 126506, 200000, 0, 26983, 0, 0
372, 46111, 126906, 200000, 0, 26983, 0, 0
373, 45711, 127306, 200000, 0, 26983, 0, 0
374, 45311, 127706, 200000, 0, 26983, 0, 0
375, 44911, 128106, 200000, 0, 26983, 0, 0
376, 44511, 128506, 200000, 0, 26983, 0, 0
377, 44111, 128906, 200000, 0, 26983, 0, 0
378, 43711, 129306, 200000, 0, 26983, 0, 0
379, 43311, 129706, 200000, 0, 26983, 0, 0
380, 42911, 130106, 200000, 0, 26983, 0, 0
381, 42511, 130506, 200000, 0, 26983, 0, 0
382, 42111, 130906, 200000, 0, 26983, 0, 0
383, 41711, 131306, 200000, 0, 26983, 0, 0
384, 41311, 131706, 200000, 0, 26983, 0, 0
385, 40911, 132106, 200000, 0, 26983, 0, 0
386, 40511, 132506, 200000, 0, 26983, 0, 0
387, 40111, 132906, 200000, 0, 26983, 0, 0
388, 39711, 133306, 200000, 0, 26983, 0, 0
389, 39311, 133706, 200000, 0, 26983, 0, 0
390, 38911, 134106, 200000, 0, 26983, 0, 0
391, 38511, 134506, 200000, 0, 26983, 0, 0
392, 38111, 134906, 200000, 0, 26983, 0, 0
393, 37711, 135306, 200000, 0, 26983, 0, 0
394, 37311, 135706, 200000, 0, 26983, 0, 0
395, 36911, 136106, 200000, 0, 26983, 0, 0
396, 36511, 136506, 200000, 0, 26983, 0, 0
397, 36111, 136906, 200000, 0, 26983, 0, 0
398, 35711, 137306, 200000, 0, 26983, 0, 0
399, 35311, 137706, 200000, 0, 26983, 0, 0
400, 34911, 138106, 200000, 0, 26983, 0, 0
